Ticker Symbol,Entity Name,Unique ID,As Of Date,Screen Name,Is Verified,Is Protected,Date Joined,Tweets Count,Following,Followers,Likes,Listed Count,Twitter Id,Date Added,Date Updated,Ticker Sector,Ticker Industry
nyse:mcd,321430105,16250666,2017-10-14 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6502,2225,27773,1763,85,321430105,20171014,2017-10-14 10:28:07,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,16250667,2017-10-14 00:00:00,365Black,True,False,2014-06-26 00:00:00,2083,516,11391,656,29,2590023517,20171014,2017-10-14 10:28:09,Consumer Services,Travel & Leisure
nyse:mcd,71026122,16250668,2017-10-14 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,393300,14575,3508371,3466,8277,71026122,20171014,2017-10-14 10:28:10,Consumer Services,Travel & Leisure
nyse:mcd,18223550,16250669,2017-10-14 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17341,2532,33743,11645,593,18223550,20171014,2017-10-14 10:28:11,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15599595,2017-10-13 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15656,11002,89559,3707,1323,18956020,20171013,2017-10-13 09:10:49,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15600385,2017-10-13 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39843,4940,345061,1513,1520,40349928,20171013,2017-10-13 09:35:30,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15600654,2017-10-13 00:00:00,Wendys,True,False,2009-07-23 00:00:00,109049,1252,2071918,25177,3892,59553554,20171013,2017-10-13 09:44:43,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15602723,2017-10-13 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19703,3920,1566612,6865,2922,167421802,20171013,2017-10-13 10:48:05,Utilities,Electricity
nyse:mcd,321430105,15602306,2017-10-13 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6501,2225,27767,1764,85,321430105,20171013,2017-10-13 10:36:03,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15602307,2017-10-13 00:00:00,365Black,True,False,2014-06-26 00:00:00,2083,515,11392,656,29,2590023517,20171013,2017-10-13 10:36:05,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15602308,2017-10-13 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,393012,14575,3508011,3464,8282,71026122,20171013,2017-10-13 10:36:07,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15602309,2017-10-13 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17340,2532,33736,11645,591,18223550,20171013,2017-10-13 10:36:08,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15591386,2017-10-12 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15656,11001,89547,3707,1326,18956020,20171012,2017-10-12 11:58:41,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15592176,2017-10-12 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39840,4939,344970,1513,1523,40349928,20171012,2017-10-12 12:13:35,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15592445,2017-10-12 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108995,1251,2071136,25163,3985,59553554,20171012,2017-10-12 12:20:52,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15594514,2017-10-12 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19665,3917,1566376,6829,2921,167421802,20171012,2017-10-12 13:19:29,Utilities,Electricity
nyse:mcd,321430105,15594097,2017-10-12 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6501,2226,27768,1764,85,321430105,20171012,2017-10-12 13:07:45,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15594098,2017-10-12 00:00:00,365Black,True,False,2014-06-26 00:00:00,2083,515,11392,656,29,2590023517,20171012,2017-10-12 13:07:47,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15594099,2017-10-12 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,392697,14578,3507600,3464,8296,71026122,20171012,2017-10-12 13:07:48,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15594100,2017-10-12 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17339,2532,33732,11645,589,18223550,20171012,2017-10-12 13:07:51,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15583190,2017-10-11 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15655,11003,89541,3706,1328,18956020,20171011,2017-10-11 15:52:19,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15583981,2017-10-11 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39829,4938,344892,1513,1519,40349928,20171011,2017-10-11 16:09:01,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15584250,2017-10-11 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108907,1251,2070005,25151,3909,59553554,20171011,2017-10-11 16:14:57,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15586319,2017-10-11 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19627,3917,1566036,6804,2907,167421802,20171011,2017-10-11 17:03:44,Utilities,Electricity
nyse:mcd,321430105,15585902,2017-10-11 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6501,2226,27767,1764,87,321430105,20171011,2017-10-11 16:52:45,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15585903,2017-10-11 00:00:00,365Black,True,False,2014-06-26 00:00:00,2083,515,11393,656,29,2590023517,20171011,2017-10-11 16:52:47,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15585904,2017-10-11 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,392327,14578,3506976,3462,8276,71026122,20171011,2017-10-11 16:52:48,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15585905,2017-10-11 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17338,2533,33728,11645,589,18223550,20171011,2017-10-11 16:52:50,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15053487,2017-10-10 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15653,11003,89486,3707,1328,18956020,20171010,2017-10-10 02:42:09,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15054279,2017-10-10 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39829,4937,344761,1513,1523,40349928,20171010,2017-10-10 03:14:36,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15054548,2017-10-10 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108800,1252,2067895,25104,3952,59553554,20171010,2017-10-10 03:23:52,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15056618,2017-10-10 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19595,3916,1565446,6791,2910,167421802,20171010,2017-10-10 04:52:34,Utilities,Electricity
nyse:mcd,321430105,15056201,2017-10-10 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6500,2227,27770,1764,85,321430105,20171010,2017-10-10 04:33:54,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15056202,2017-10-10 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11395,657,29,2590023517,20171010,2017-10-10 04:33:57,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15056203,2017-10-10 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,391980,14581,3505797,3460,8289,71026122,20171010,2017-10-10 04:34:00,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15056204,2017-10-10 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17337,2533,33719,11645,590,18223550,20171010,2017-10-10 04:34:03,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15045289,2017-10-09 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15653,11004,89460,3706,1326,18956020,20171009,2017-10-09 06:57:27,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15046081,2017-10-09 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39823,4938,344713,1513,1521,40349928,20171009,2017-10-09 07:57:50,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15046350,2017-10-09 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108667,1252,2066116,25093,3867,59553554,20171009,2017-10-09 08:19:16,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15048420,2017-10-09 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19582,3911,1565227,6775,2909,167421802,20171009,2017-10-09 10:37:14,Utilities,Electricity
nyse:mcd,321430105,15048003,2017-10-09 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6498,2225,27767,1764,85,321430105,20171009,2017-10-09 10:14:13,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15048004,2017-10-09 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11397,657,29,2590023517,20171009,2017-10-09 10:14:18,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15048005,2017-10-09 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,391707,14580,3503881,3457,8265,71026122,20171009,2017-10-09 10:14:23,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15048006,2017-10-09 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17337,2534,33720,11642,590,18223550,20171009,2017-10-09 10:14:27,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15040834,2017-10-08 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15641,10997,89439,3707,1323,18956020,20171008,2017-10-08 10:16:04,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15041624,2017-10-08 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39823,4938,344636,1513,1517,40349928,20171008,2017-10-08 11:02:58,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15041892,2017-10-08 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108620,1252,2063998,25080,3911,59553554,20171008,2017-10-08 11:16:09,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15030446,2017-10-08 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19582,3910,1564935,6775,2913,167421802,20171008,2017-10-08 06:49:21,Utilities,Electricity
nyse:mcd,321430105,15043537,2017-10-08 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6498,2224,27768,1764,85,321430105,20171008,2017-10-08 12:18:17,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15043538,2017-10-08 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11399,657,29,2590023517,20171008,2017-10-08 12:18:18,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15043539,2017-10-08 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,391676,14580,3501933,3457,8259,71026122,20171008,2017-10-08 12:18:20,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15043540,2017-10-08 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17336,2533,33720,11639,593,18223550,20171008,2017-10-08 12:18:22,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15021776,2017-10-07 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15641,11000,89407,3707,1319,18956020,20171007,2017-10-07 21:49:54,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15023360,2017-10-07 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39823,4938,344540,1513,1513,40349928,20171007,2017-10-07 22:54:22,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15023899,2017-10-07 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108583,1252,2062711,25039,3825,59553554,20171007,2017-10-07 23:30:02,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15028124,2017-10-07 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19581,3908,1564535,6776,2909,167421802,20171008,2017-10-08 04:35:57,Utilities,Electricity
nyse:mcd,321430105,15027290,2017-10-07 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6497,2223,27770,1764,86,321430105,20171008,2017-10-08 03:58:54,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15027292,2017-10-07 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,514,11397,657,29,2590023517,20171008,2017-10-08 03:59:00,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15027294,2017-10-07 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,391602,14578,3499783,3457,8278,71026122,20171008,2017-10-08 03:59:05,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15027296,2017-10-07 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17335,2533,33717,11636,590,18223550,20171008,2017-10-08 03:59:10,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,15021775,2017-10-06 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15641,11000,89392,3707,1319,18956020,20171007,2017-10-07 21:49:54,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,15023359,2017-10-06 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39823,4940,344453,1513,1513,40349928,20171007,2017-10-07 22:54:22,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,15023898,2017-10-06 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108520,1252,2061040,25022,3850,59553554,20171007,2017-10-07 23:30:02,Consumer Services,Travel & Leisure
vtx:bkw,167421802,15028123,2017-10-06 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19578,3910,1564378,6776,2902,167421802,20171008,2017-10-08 04:35:57,Utilities,Electricity
nyse:mcd,321430105,15027289,2017-10-06 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6494,2222,27768,1765,86,321430105,20171008,2017-10-08 03:58:54,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,15027291,2017-10-06 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11397,657,29,2590023517,20171008,2017-10-08 03:59:00,Consumer Services,Travel & Leisure
nyse:mcd,71026122,15027293,2017-10-06 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,391265,14580,3499148,3457,8250,71026122,20171008,2017-10-08 03:59:05,Consumer Services,Travel & Leisure
nyse:mcd,18223550,15027295,2017-10-06 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17335,2532,33713,11635,590,18223550,20171008,2017-10-08 03:59:10,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14884438,2017-10-05 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15641,11004,89375,3707,1319,18956020,20171005,2017-10-05 08:46:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14885231,2017-10-05 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39821,4941,344339,1513,1515,40349928,20171005,2017-10-05 09:27:30,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14885501,2017-10-05 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108406,1251,2057961,25015,3901,59553554,20171005,2017-10-05 09:39:35,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14887571,2017-10-05 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19528,3910,1564157,6768,2910,167421802,20171005,2017-10-05 11:20:07,Utilities,Electricity
nyse:mcd,321430105,14887154,2017-10-05 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6494,2222,27762,1765,85,321430105,20171005,2017-10-05 11:05:19,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14887155,2017-10-05 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11398,657,29,2590023517,20171005,2017-10-05 11:05:21,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14887156,2017-10-05 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,390801,14579,3498791,3455,8246,71026122,20171005,2017-10-05 11:05:22,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14887157,2017-10-05 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17334,2533,33708,11634,592,18223550,20171005,2017-10-05 11:05:23,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14748179,2017-10-04 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15633,11004,89348,3708,1318,18956020,20171004,2017-10-04 08:23:15,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14777061,2017-10-04 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39817,4940,344216,1514,1515,40349928,20171004,2017-10-04 08:50:03,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14847822,2017-10-04 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108252,1251,2052034,24959,3816,59553554,20171004,2017-10-04 08:58:53,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14879365,2017-10-04 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19519,3911,1563791,6768,2907,167421802,20171004,2017-10-04 09:59:02,Utilities,Electricity
nyse:mcd,321430105,14878948,2017-10-04 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6486,2222,27758,1764,85,321430105,20171004,2017-10-04 09:48:19,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14878949,2017-10-04 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11397,657,29,2590023517,20171004,2017-10-04 09:48:21,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14878950,2017-10-04 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,390367,14580,3498215,3448,8249,71026122,20171004,2017-10-04 09:48:23,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14878951,2017-10-04 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17333,2533,33694,11633,593,18223550,20171004,2017-10-04 09:48:26,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14611915,2017-10-03 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15629,11004,89332,3709,1321,18956020,20171003,2017-10-03 04:28:19,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14612708,2017-10-03 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39809,4941,344077,1513,1513,40349928,20171003,2017-10-03 05:04:02,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14612978,2017-10-03 00:00:00,Wendys,True,False,2009-07-23 00:00:00,108088,1251,2040952,24831,3801,59553554,20171003,2017-10-03 05:14:48,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14615048,2017-10-03 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19512,3913,1563354,6762,2910,167421802,20171003,2017-10-03 06:24:59,Utilities,Electricity
nyse:mcd,321430105,14614631,2017-10-03 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6484,2222,27760,1764,85,321430105,20171003,2017-10-03 06:11:06,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14614632,2017-10-03 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11402,657,29,2590023517,20171003,2017-10-03 06:11:09,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14614633,2017-10-03 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,390070,14582,3497479,3432,8248,71026122,20171003,2017-10-03 06:11:12,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14614634,2017-10-03 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17333,2533,33691,11631,590,18223550,20171003,2017-10-03 06:11:15,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14475660,2017-10-02 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15626,11003,89325,3709,1328,18956020,20171002,2017-10-02 03:42:13,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14476453,2017-10-02 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39809,4941,343972,1513,1520,40349928,20171002,2017-10-02 04:09:04,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14476723,2017-10-02 00:00:00,Wendys,True,False,2009-07-23 00:00:00,107871,1251,2035934,24746,3877,59553554,20171002,2017-10-02 04:15:36,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14478793,2017-10-02 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19512,3913,1563010,6763,2909,167421802,20171002,2017-10-02 05:28:28,Utilities,Electricity
nyse:mcd,321430105,14478376,2017-10-02 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6484,2222,27763,1764,85,321430105,20171002,2017-10-02 05:15:56,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14478377,2017-10-02 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11403,658,29,2590023517,20171002,2017-10-02 05:15:57,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14478378,2017-10-02 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,389741,14582,3496629,3431,8271,71026122,20171002,2017-10-02 05:15:59,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14478379,2017-10-02 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17332,2534,33690,11631,590,18223550,20171002,2017-10-02 05:16:01,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14339405,2017-10-01 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15621,11000,89314,3710,1326,18956020,20171001,2017-10-01 06:53:43,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14340198,2017-10-01 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39809,4941,343927,1513,1520,40349928,20171001,2017-10-01 07:27:23,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14340468,2017-10-01 00:00:00,Wendys,True,False,2009-07-23 00:00:00,107827,1252,2035533,24748,3797,59553554,20171001,2017-10-01 07:37:34,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14342538,2017-10-01 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19511,3912,1562894,6765,2915,167421802,20171001,2017-10-01 09:04:17,Utilities,Electricity
nyse:mcd,321430105,14342121,2017-10-01 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6484,2223,27759,1764,87,321430105,20171001,2017-10-01 08:45:27,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14342122,2017-10-01 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11406,658,29,2590023517,20171001,2017-10-01 08:45:31,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14342123,2017-10-01 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,389641,14580,3496435,3422,8253,71026122,20171001,2017-10-01 08:45:34,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14342124,2017-10-01 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17331,2535,33695,11632,590,18223550,20171001,2017-10-01 08:45:36,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14203141,2017-09-30 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15621,11000,89289,3710,1322,18956020,20170930,2017-09-30 04:03:02,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14203934,2017-09-30 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39809,4941,343775,1513,1519,40349928,20170930,2017-09-30 04:37:30,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14204204,2017-09-30 00:00:00,Wendys,True,False,2009-07-23 00:00:00,107813,1252,2034079,24750,3910,59553554,20170930,2017-09-30 04:48:39,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14206274,2017-09-30 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19510,3912,1562477,6765,2912,167421802,20170930,2017-09-30 06:07:28,Utilities,Electricity
nyse:mcd,321430105,14205857,2017-09-30 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6484,2223,27749,1764,85,321430105,20170930,2017-09-30 05:51:47,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14205858,2017-09-30 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11404,658,29,2590023517,20170930,2017-09-30 05:51:50,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14205859,2017-09-30 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,389511,14582,3495911,3422,8278,71026122,20170930,2017-09-30 05:51:52,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14205860,2017-09-30 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17330,2535,33689,11632,590,18223550,20170930,2017-09-30 05:51:55,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14066898,2017-09-29 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15621,10998,89280,3709,1322,18956020,20170929,2017-09-29 03:58:40,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14067691,2017-09-29 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39808,4940,343720,1513,1519,40349928,20170929,2017-09-29 04:33:06,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14067961,2017-09-29 00:00:00,Wendys,True,False,2009-07-23 00:00:00,107769,1251,2033847,24749,3900,59553554,20170929,2017-09-29 04:48:36,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14070031,2017-09-29 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19483,3913,1562396,6755,2912,167421802,20170929,2017-09-29 06:46:45,Utilities,Electricity
nyse:mcd,321430105,14069614,2017-09-29 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6479,2223,27743,1763,85,321430105,20170929,2017-09-29 06:27:01,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14069615,2017-09-29 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11404,658,29,2590023517,20170929,2017-09-29 06:27:04,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14069616,2017-09-29 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,389125,14583,3495730,3421,8278,71026122,20170929,2017-09-29 06:27:06,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14069617,2017-09-29 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17328,2535,33686,11633,590,18223550,20170929,2017-09-29 06:27:09,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,14058718,2017-09-28 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15617,10998,89259,3709,1326,18956020,20170928,2017-09-28 11:05:23,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,14059511,2017-09-28 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39788,4940,343653,1512,1523,40349928,20170928,2017-09-28 11:29:35,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,14059781,2017-09-28 00:00:00,Wendys,True,False,2009-07-23 00:00:00,107656,1251,2033595,24746,3837,59553554,20170928,2017-09-28 11:36:59,Consumer Services,Travel & Leisure
vtx:bkw,167421802,14061851,2017-09-28 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,19474,3913,1562275,6750,2905,167421802,20170928,2017-09-28 12:35:38,Utilities,Electricity
nyse:mcd,321430105,14061434,2017-09-28 00:00:00,MeEncanta,True,False,2011-06-21 00:00:00,6479,2223,27728,1763,87,321430105,20170928,2017-09-28 12:24:20,Consumer Services,Travel & Leisure
nyse:mcd,2590023517,14061435,2017-09-28 00:00:00,365Black,True,False,2014-06-26 00:00:00,2074,515,11404,658,29,2590023517,20170928,2017-09-28 12:24:21,Consumer Services,Travel & Leisure
nyse:mcd,71026122,14061436,2017-09-28 00:00:00,McDonalds,True,False,2009-09-02 00:00:00,388792,14582,3495630,3418,8261,71026122,20170928,2017-09-28 12:24:22,Consumer Services,Travel & Leisure
nyse:mcd,18223550,14061437,2017-09-28 00:00:00,RMHC,True,False,2008-12-18 00:00:00,17327,2535,33682,11632,591,18223550,20170928,2017-09-28 12:24:23,Consumer Services,Travel & Leisure
nasdaq:jack,18956020,13667109,2017-09-27 00:00:00,JackBox,True,False,2009-01-13 00:00:00,15617,10998,89252,3708,1323,18956020,20170927,2017-09-27 08:59:14,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,13667902,2017-09-27 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,39751,4940,343503,1507,1520,40349928,20170927,2017-09-27 09:13:26,Consumer Services,Travel & Leisure
